PAGE,ALG_GUB,PREDICT_DATE,PREDICT_VIEW,REAL_VIEW
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-19,2831.0,11816.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-20,0.0,12282.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-21,83266.0,12532.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-22,49936.0,12651.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-23,34945.0,12406.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-24,0.0,11606.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-25,0.0,12423.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-26,5729.0,12368.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-27,0.0,11647.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-28,0.0,11583.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-29,0.0,12325.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-30,0.0,12309.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-07-31,0.0,12411.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-01,0.0,12135.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-02,0.0,11705.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-03,0.0,11570.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-04,0.0,11456.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-05,0.0,13856.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-06,0.0,11411.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-07,0.0,11671.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-08,0.0,11403.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-09,0.0,11400.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-10,110660.0,11886.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-11,0.0,11922.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-12,0.0,12175.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-13,0.0,12518.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-14,0.0,12836.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-15,8368.0,14324.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-16,0.0,14408.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-17,0.0,13429.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-18,9607.0,12791.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-19,0.0,12607.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-20,0.0,12446.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-21,0.0,12258.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-22,14048.0,14060.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-23,0.0,16232.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-24,87544.0,15889.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-25,62145.0,14217.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-26,144698.0,13895.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-27,33771.0,13717.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-28,0.0,13502.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-29,59239.0,13290.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-30,41745.0,12857.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-08-31,0.0,12950.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-01,0.0,12226.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-02,50657.0,14083.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-03,0.0,14941.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-04,51425.0,14588.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-05,14546.0,13425.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-06,8715.0,11841.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-07,64019.0,11723.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-08,33775.0,10843.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-09,22928.0,12104.0
Ariana_Grande_en.wikipedia.org_all-access_all-agents,Informer,2017-09-10,0.0,12366.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-09,22369.0,16553.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-10,21263.0,16943.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-11,15864.0,15209.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-12,16182.0,14625.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-13,15554.0,14275.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-14,21914.0,14039.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-15,18704.0,14430.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-16,16730.0,15116.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-17,18938.0,15627.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-18,22466.0,14850.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-19,20775.0,14032.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-20,20957.0,13980.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-21,20264.0,14420.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-22,19548.0,16741.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-23,19281.0,23347.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-24,23232.0,21930.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-25,15218.0,17777.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-26,18593.0,15967.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-27,19996.0,15616.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-28,22779.0,14978.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-29,20874.0,15186.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-30,21563.0,15182.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-07-31,18596.0,15674.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-01,19408.0,15768.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-02,22229.0,14824.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-03,19737.0,14522.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-04,21170.0,14592.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-05,18078.0,13824.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-06,22614.0,13709.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-07,21968.0,13875.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-08,18315.0,13172.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-09,23361.0,13158.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-10,30383.0,13398.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-11,26566.0,12552.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-12,26136.0,12648.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-13,28957.0,12739.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-14,26709.0,12428.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-15,23609.0,12192.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-16,21035.0,12700.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-17,23114.0,11526.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-18,22420.0,11359.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-19,18167.0,12117.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-20,21751.0,12874.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-21,17924.0,12221.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-22,20603.0,11848.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-23,16931.0,14473.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-24,21220.0,13103.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-25,20353.0,12577.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-26,10256.0,12842.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-27,11837.0,13474.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-28,18149.0,12229.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-29,20786.0,13682.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-30,17354.0,14017.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-08-31,18068.0,13976.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-01,17049.0,13377.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-02,15502.0,12147.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-03,16149.0,12204.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-04,16669.0,12458.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-05,18383.0,10782.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-06,17973.0,9623.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-07,18833.0,10068.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-08,15235.0,10085.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-09,13578.0,9908.0
List_of_Steven_Universe_episodes_en.wikipedia.org_all-access_all-agents,Informer,2017-09-10,15773.0,0.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-09,16792.0,13708.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-10,17471.0,14424.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-11,15947.0,14508.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-12,16834.0,12898.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-13,16536.0,16190.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-14,16455.0,12434.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-15,17301.0,13045.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-16,16454.0,15868.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-17,16539.0,14256.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-18,16574.0,19591.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-19,15993.0,19326.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-20,16948.0,16033.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-21,17875.0,12756.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-22,18045.0,20107.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-23,19147.0,25413.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-24,17005.0,14383.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-25,21443.0,14073.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-26,23185.0,14024.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-27,22706.0,13522.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-28,22855.0,13090.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-29,21536.0,18340.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-30,20493.0,15395.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-07-31,20155.0,13095.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-01,22096.0,23913.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-02,21448.0,12927.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-03,19879.0,14271.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-04,19293.0,13467.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-05,20437.0,13394.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-06,21091.0,14861.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-07,18776.0,14158.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-08,19605.0,13642.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-09,20954.0,16699.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-10,18431.0,13431.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-11,20916.0,15092.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-12,20296.0,12327.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-13,20462.0,12212.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-14,20489.0,12429.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-15,22357.0,15203.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-16,21590.0,26442.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-17,22435.0,19514.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-18,22934.0,23643.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-19,23648.0,23005.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-20,23305.0,36641.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-21,23664.0,41882.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-22,22061.0,35946.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-23,19582.0,13824.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-24,21647.0,18345.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-25,22578.0,17180.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-26,24485.0,12937.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-27,24369.0,16560.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-28,22359.0,14441.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-29,24113.0,13993.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-30,22683.0,15991.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-08-31,23569.0,13603.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-01,24552.0,17894.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-02,21798.0,13477.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-03,24405.0,15263.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-04,22276.0,14820.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-05,22253.0,18563.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-06,24339.0,13089.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-07,25396.0,15641.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-08,24653.0,14430.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-09,26254.0,19336.0
Special:Search_fr.wikipedia.org_all-access_all-agents,Informer,2017-09-10,24085.0,14313.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-09,94807.0,27033.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-10,100398.0,18845.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-11,81433.0,18130.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-12,136716.0,19386.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-13,116393.0,29689.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-14,76473.0,35134.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-15,78688.0,21431.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-16,66791.0,15702.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-17,37121.0,12927.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-18,91480.0,11957.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-19,76035.0,14341.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-20,57675.0,13163.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-21,81214.0,12700.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-22,90735.0,11376.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-23,38031.0,9953.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-24,40003.0,10375.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-25,103752.0,11942.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-26,118985.0,13468.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-27,69607.0,12941.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-28,39950.0,11950.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-29,40895.0,10614.0
Melania_Trump_en.wikipedia.org_all-access_all-agents,Informer,2017-07-30,72004.0,9693.0
